,club_name,club_api_id,player_name,age,age_range,position,club_involved_name,fee,transfer_movement,fee_cleaned_millions,league_name,year,season
12837,Cagliari Calcio,8529,Marco Ruzittu,20.0,15-22,Defender,Cagliari U19,-,in,0.0,Serie A,2011,2011/2012
12838,Cagliari Calcio,8529,Nicola Murru,16.0,15-22,Defender,Cagliari  Youth,-,in,0.0,Serie A,2011,2011/2012
12839,Cagliari Calcio,8529,Mikhail Sivakov,23.0,23-29,Defender,Wisla Kraków,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12840,Cagliari Calcio,8529,Joaquín Larrivey,26.0,23-29,Forward,Colón,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12841,Cagliari Calcio,8529,Alessandro Matri,26.0,23-29,Forward,Juventus,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12842,AC Cesena,9880,Éder,24.0,23-29,Forward,Brescia,£4.50m,in,4.5,Serie A,2011,2011/2012
12843,AC Cesena,9880,Marco Rossi,23.0,23-29,Defender,Parma,£3.60m,in,3.6,Serie A,2011,2011/2012
12844,AC Cesena,9880,Antonio Candreva,24.0,23-29,Forward,Udinese Calcio,Loan fee:£450k,in,0.45,Serie A,2011,2011/2012
12845,AC Cesena,9880,Abdelkader Ghezzal,26.0,23-29,Forward,Bari,Loan fee:£360k,in,0.36,Serie A,2011,2011/2012
12846,AC Cesena,9880,Damjan Djokovic,21.0,15-22,Midfielder,Monza,£198k,in,0.198,Serie A,2011,2011/2012
12847,AC Cesena,9880,Roberto Guana,30.0,30+,Midfielder,US Palermo,£90k,in,0.09,Serie A,2011,2011/2012
12848,AC Cesena,9880,Vincenzo Rennella,22.0,15-22,Forward,Genoa,Loan fee:£90k,in,0.09,Serie A,2011,2011/2012
12849,AC Cesena,9880,Vincenzo Iaquinta,32.0,30+,Forward,Juventus,Loan,in,0.0,Serie A,2011,2011/2012
12850,AC Cesena,9880,Adrian Mutu,32.0,30+,Forward,Fiorentina,Free Transfer,in,0.0,Serie A,2011,2011/2012
12851,AC Cesena,9880,Vangelis Moras,30.0,30+,Defender,Swansea,Free Transfer,in,0.0,Serie A,2011,2011/2012
12852,AC Cesena,9880,Daniel Pudil,26.0,23-29,Defender,Granada CF,Loan,in,0.0,Serie A,2011,2011/2012
12853,AC Cesena,9880,Mario Santana,30.0,30+,Forward,SSC Napoli,Loan,in,0.0,Serie A,2011,2011/2012
12854,AC Cesena,9880,Caio De Cenco,23.0,23-29,Forward,Bellaria IM,?,in,0.27631914893617016,Serie A,2011,2011/2012
12855,AC Cesena,9880,Ahmed Guilouzi,21.0,15-22,Midfielder,Modena,?,in,0.09669117647058824,Serie A,2011,2011/2012
12856,AC Cesena,9880,Raphael Martinho,23.0,23-29,Midfielder,Catania,Loan,in,0.0,Serie A,2011,2011/2012
12857,AC Cesena,9880,Marko Livaja,18.0,15-22,Forward,Inter,?,in,0.09669117647058824,Serie A,2011,2011/2012
12858,AC Cesena,9880,Giacomo Bassoli,21.0,15-22,Defender,Bologna U19,?,in,0.09669117647058824,Serie A,2011,2011/2012
12859,AC Cesena,9880,Simone Del Nero,30.0,30+,Forward,Lazio,Loan,in,0.0,Serie A,2011,2011/2012
12860,AC Cesena,9880,Jorge Martínez,28.0,23-29,Forward,Juventus,Loan,in,0.0,Serie A,2011,2011/2012
12861,AC Cesena,9880,Guillermo Rodríguez,27.0,23-29,Defender,Peñarol,?,in,0.27631914893617016,Serie A,2011,2011/2012
12862,AC Cesena,9880,Gianluca Comotto,32.0,30+,Defender,Fiorentina,?,in,0.1956521739130435,Serie A,2011,2011/2012
12863,AC Cesena,9880,Tibor Cica,17.0,15-22,Midfielder,Cesena U19,-,in,0.0,Serie A,2011,2011/2012
12864,AC Cesena,9880,Giacomo Tulli,24.0,23-29,Forward,Vicenza,"End of loanJan 2, 2012",in,0.0,Serie A,2011,2011/2012
12865,AC Cesena,9880,Alejandro Rodríguez,19.0,15-22,Forward,Cesena U19,-,in,0.0,Serie A,2011,2011/2012
12866,AC Cesena,9880,Alex Calderoni,35.0,30+,Defender,Without Club,-,in,0.0,Serie A,2011,2011/2012
12867,AC Cesena,9880,Elia Ballardini,19.0,15-22,Midfielder,Carrarese,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12868,AC Cesena,9880,Giacomo Bassoli,21.0,15-22,Defender,Santarcangelo,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12869,AC Cesena,9880,Stefan Popescu,18.0,15-22,Defender,Cesena U19,-,in,0.0,Serie A,2011,2011/2012
12870,AC Cesena,9880,Tommaso Arrigoni,18.0,15-22,Midfielder,Cesena U19,-,in,0.0,Serie A,2011,2011/2012
12871,AC Cesena,9880,Kadir Caidi,21.0,15-22,Defender,Santarcangelo,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12872,AC Cesena,9880,Roope Riski,20.0,15-22,Forward,TPS,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12873,AC Cesena,9880,César Meza Colli,19.0,15-22,Forward,Cesena U19,-,in,0.0,Serie A,2011,2011/2012
12874,AC Cesena,9880,Alex Teodorani,20.0,15-22,Defender,SPAL,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12875,AC Cesena,9880,Fabio Cusaro,27.0,23-29,Defender,Monza,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12876,AC Cesena,9880,Luca Righini,20.0,15-22,Midfielder,AC Mezzocorona,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12877,AC Cesena,9880,Andrea Moretti,22.0,15-22,Forward,Bellaria IM,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12878,AC Cesena,9880,Ameth Fall,20.0,15-22,Forward,Bellaria IM,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12879,AC Cesena,9880,Kadir Caidi,20.0,15-22,Defender,Valenzana Mado,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12880,AC Cesena,9880,Alex Teodorani,19.0,15-22,Defender,Bellaria IM,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12881,AC Cesena,9880,Nebil Caidi,22.0,15-22,Defender,Pavia,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12882,AC Cesena,9880,Alessio Petti,20.0,15-22,Defender,Bellaria IM,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12883,AC Cesena,9880,Giuseppe De Feudis,27.0,23-29,Midfielder,Torino,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12884,AC Cesena,9880,Elia Ballardini,19.0,15-22,Midfielder,Bellaria IM,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12885,AC Cesena,9880,Luca Giunchi,25.0,23-29,Midfielder,Bellaria IM,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12886,AC Cesena,9880,Fabio Cusaro,26.0,23-29,Defender,Foligno,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12887,AC Cesena,9880,Marco Tattini,20.0,15-22,Forward,Pavia,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12888,AC Cesena,9880,Yuto Nagatomo,24.0,23-29,Defender,Inter,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12889,AC Cesena,9880,Valerio Rosseti,21.0,15-22,Midfielder,Bellaria IM,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12890,AC Cesena,9880,Alberto Galuppo,25.0,23-29,Defender,Atletico Roma,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12891,AC Cesena,9880,Andrea Tabanelli,21.0,15-22,Midfielder,Bellaria IM,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12892,AC Cesena,9880,Marco Arrigoni,22.0,15-22,Defender,Valenzana Mado,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12893,AC Cesena,9880,Nicola Ravaglia,22.0,15-22,Defender,SPAL,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12894,AC Cesena,9880,Franco Chiavarini,31.0,30+,Forward,NK Zagreb,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12895,AC Cesena,9880,Luca Ricci,22.0,15-22,Defender,Pergolettese,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12896,AC Cesena,9880,Sacha Cori,22.0,15-22,Forward,Carrarese,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12897,Calcio Catania,8530,Gonzalo Bergessio,27.0,23-29,Forward,Saint-Étienne,£1.71m,in,1.71,Serie A,2011,2011/2012
12898,Calcio Catania,8530,Davide Lanzafame,24.0,23-29,Forward,US Palermo,£900k,in,0.9,Serie A,2011,2011/2012
12899,Calcio Catania,8530,Mario Paglialunga,22.0,15-22,Midfielder,CA Rosario,£756k,in,0.7559999999999999,Serie A,2011,2011/2012
12900,Calcio Catania,8530,Sergio Almirón,30.0,30+,Midfielder,Juventus,£360k,in,0.36,Serie A,2011,2011/2012
12901,Calcio Catania,8530,Nicola Legrottaglie,34.0,30+,Defender,AC Milan,Free Transfer,in,0.0,Serie A,2011,2011/2012
12902,Calcio Catania,8530,David Suazo,31.0,30+,Forward,Inter,Free Transfer,in,0.0,Serie A,2011,2011/2012
12903,Calcio Catania,8530,Osarimen Ebagua,25.0,23-29,Forward,Torino,Loan,in,0.0,Serie A,2011,2011/2012
12904,Calcio Catania,8530,Keko,19.0,15-22,Forward,Atl. Madrid B,Free Transfer,in,0.0,Serie A,2011,2011/2012
12905,Calcio Catania,8530,Vincent Kouadio,21.0,15-22,Defender,SS Milazzo,?,in,0.22289830508474573,Serie A,2011,2011/2012
12906,Calcio Catania,8530,Felipe Seymour,24.0,23-29,Midfielder,Genoa,Loan,in,0.0,Serie A,2011,2011/2012
12907,Calcio Catania,8530,Pietro Terracciano,21.0,15-22,Defender,Nocerina,?,in,0.22289830508474573,Serie A,2011,2011/2012
12908,Calcio Catania,8530,Juan Pablo Carrizo,27.0,23-29,Defender,Lazio,Loan,in,0.0,Serie A,2011,2011/2012
12909,Calcio Catania,8530,Tom,23.0,23-29,Defender,Uberaba,?,in,0.3976067415730338,Serie A,2011,2011/2012
12910,Calcio Catania,8530,Marco Motta,25.0,23-29,Defender,Juventus,Loan,in,0.0,Serie A,2011,2011/2012
12911,Calcio Catania,8530,Francesco Nicastro,20.0,15-22,Forward,AC Pisa,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12912,Calcio Catania,8530,Andrea Catellani,23.0,23-29,Forward,Sassuolo,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12913,Calcio Catania,8530,Pablo Barrientos,26.0,23-29,Forward,Estudiantes,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12914,Calcio Catania,8530,Nicola Lanzolla,22.0,15-22,Defender,SS Milazzo,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12915,Calcio Catania,8530,Raffaele Imparato,24.0,23-29,Defender,Paganese,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12916,Calcio Catania,8530,Nicolae Dica,31.0,30+,Forward,Steaua Bukarest,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12917,Calcio Catania,8530,Alfredo Donnarumma,20.0,15-22,Forward,AS Gubbio,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12918,Calcio Catania,8530,Gennaro Delvecchio,33.0,30+,Midfielder,Atalanta,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12919,Calcio Catania,8530,Andrea D'Amico,22.0,15-22,Midfielder,SS Milazzo,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12920,SSC Napoli,9875,Gökhan Inler,27.0,23-29,Midfielder,Udinese Calcio,£16.20m,in,16.2,Serie A,2011,2011/2012
12921,SSC Napoli,9875,Eduardo Vargas,22.0,15-22,Forward,U. de Chile,£12.15m,in,12.15,Serie A,2011,2011/2012
12922,SSC Napoli,9875,Edinson Cavani,24.0,23-29,Forward,US Palermo,£10.80m,in,10.8,Serie A,2011,2011/2012
12923,SSC Napoli,9875,Blerim Dzemaili,25.0,23-29,Midfielder,Parma,£8.10m,in,8.1,Serie A,2011,2011/2012
12924,SSC Napoli,9875,Miguel Britos,25.0,23-29,Defender,Bologna,£8.10m,in,8.1,Serie A,2011,2011/2012
12925,SSC Napoli,9875,Federico Fernández,22.0,15-22,Defender,Estudiantes,£2.97m,in,2.97,Serie A,2011,2011/2012
12926,SSC Napoli,9875,Antonio Rosati,28.0,23-29,Defender,Lecce,£2.61m,in,2.61,Serie A,2011,2011/2012
12927,SSC Napoli,9875,Ignacio Fideleff,22.0,15-22,Defender,Newell's,£1.98m,in,1.98,Serie A,2011,2011/2012
12928,SSC Napoli,9875,Goran Pandev,28.0,23-29,Forward,Inter,Loan fee:£1.35m,in,1.35,Serie A,2011,2011/2012
12929,SSC Napoli,9875,Cristian Chávez,24.0,23-29,Forward,San Lorenzo,£1.17m,in,1.17,Serie A,2011,2011/2012
12930,SSC Napoli,9875,Marco Donadel,28.0,23-29,Midfielder,Fiorentina,Free Transfer,in,0.0,Serie A,2011,2011/2012
12931,SSC Napoli,9875,Roberto Colombo,35.0,30+,Defender,Triestina,Free Transfer,in,0.0,Serie A,2011,2011/2012
12932,SSC Napoli,9875,Mario Santana,29.0,23-29,Forward,Fiorentina,Free Transfer,in,0.0,Serie A,2011,2011/2012
12933,SSC Napoli,9875,Daniele Mannini,27.0,23-29,Midfielder,Sampdoria,£450,in,2.5989430894308945,Serie A,2011,2011/2012
12934,SSC Napoli,9875,Armando Izzo,19.0,15-22,Defender,Triestina,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12935,SSC Napoli,9875,Luigi Sepe,20.0,15-22,Defender,Napoli U19,-,in,0.0,Serie A,2011,2011/2012
12936,SSC Napoli,9875,Daniele Donnarumma,19.0,15-22,Midfielder,Nocerina,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12937,SSC Napoli,9875,Massimiliano Ammendola,21.0,15-22,Midfielder,Napoli U19,-,in,0.0,Serie A,2011,2011/2012
12938,SSC Napoli,9875,Jacopo Dezi,19.0,15-22,Midfielder,Napoli U19,-,in,0.0,Serie A,2011,2011/2012
12939,SSC Napoli,9875,Luca Giannone,21.0,15-22,Forward,Matera,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12940,SSC Napoli,9875,Leandro Rinaudo,28.0,23-29,Defender,Juventus,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12941,SSC Napoli,9875,Koffi,25.0,23-29,Forward,Siracusa,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12942,SSC Napoli,9875,Erwin Hoffer,24.0,23-29,Forward,1.FC K'lautern,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12943,SSC Napoli,9875,Luigi Sorrentino,20.0,15-22,Defender,Pomigliano,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12944,SSC Napoli,9875,Luca Cigarini,25.0,23-29,Midfielder,Sevilla FC,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12945,SSC Napoli,9875,Nicolás Amodio,28.0,23-29,Midfielder,Portogruaro,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12946,SSC Napoli,9875,Camillo Ciano,21.0,15-22,Forward,Cavese,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12947,SSC Napoli,9875,Cristian Bucchi,34.0,30+,Forward,Pescara,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12948,SSC Napoli,9875,Lorenzo Insigne,20.0,15-22,Forward,Foggia,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12949,SSC Napoli,9875,Cosmo Palumbo,22.0,15-22,Midfielder,Aversa Norm.,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12950,SSC Napoli,9875,Luca Borrelli,22.0,15-22,Forward,Messina,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12951,SSC Napoli,9875,Fabio Quagliarella,28.0,23-29,Forward,Juventus,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12952,SSC Napoli,9875,Samuele Dalla Bona,30.0,30+,Midfielder,Atalanta,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12953,SSC Napoli,9875,Francesco Bruno,21.0,15-22,Defender,AS Avellino,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12954,SSC Napoli,9875,Mariano Bogliacino,31.0,30+,Midfielder,Chievo Verona,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12955,SSC Napoli,9875,Crescenzo Liccardo,20.0,15-22,Midfielder,Paganese,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12956,Novara Calcio 1908,6269,Takayuki Morimoto,23.0,23-29,Forward,Catania,£2.25m,in,2.25,Serie A,2011,2011/2012
12957,Novara Calcio 1908,6269,Luigi Giorgi,24.0,23-29,Midfielder,Ascoli,£1.44m,in,1.44,Serie A,2011,2011/2012
12958,Novara Calcio 1908,6269,Pablo Granoche,27.0,23-29,Forward,Chievo Verona,Loan fee:£360k,in,0.36,Serie A,2011,2011/2012
12959,Novara Calcio 1908,6269,Jeda,32.0,30+,Forward,Lecce,Loan fee:£315k,in,0.315,Serie A,2011,2011/2012
12960,Novara Calcio 1908,6269,Massimo Paci,33.0,30+,Defender,Parma,£270k,in,0.27,Serie A,2011,2011/2012
12961,Novara Calcio 1908,6269,Riccardo Meggiorini,25.0,23-29,Forward,Genoa,Loan fee:£180k,in,0.18,Serie A,2011,2011/2012
12962,Novara Calcio 1908,6269,Achille Coser,28.0,23-29,Defender,Ascoli,£135k,in,0.135,Serie A,2011,2011/2012
12963,Novara Calcio 1908,6269,Simone Pesce,28.0,23-29,Midfielder,Ascoli,£135k,in,0.135,Serie A,2011,2011/2012
12964,Novara Calcio 1908,6269,Carlos Labrín,20.0,15-22,Defender,US Palermo,Loan,in,0.0,Serie A,2011,2011/2012
12965,Novara Calcio 1908,6269,Lorenzo Galassi,20.0,15-22,Midfielder,Parma U19,Free Transfer,in,0.0,Serie A,2011,2011/2012
12966,Novara Calcio 1908,6269,Gabriel Silva,20.0,15-22,Defender,Granada CF,Loan,in,0.0,Serie A,2011,2011/2012
12967,Novara Calcio 1908,6269,Paolo Dellafiore,26.0,23-29,Defender,Parma,£450,in,0.409090909090909,Serie A,2011,2011/2012
12968,Novara Calcio 1908,6269,Andrea Caracciolo,30.0,30+,Forward,Genoa,Loan,in,0.0,Serie A,2011,2011/2012
12969,Novara Calcio 1908,6269,Giuseppe Mascara,32.0,30+,Forward,SSC Napoli,?,in,0.14625,Serie A,2011,2011/2012
12970,Novara Calcio 1908,6269,Mattia Marchi,22.0,15-22,Forward,Südtirol,?,in,0.0,Serie A,2011,2011/2012
12971,Novara Calcio 1908,6269,Leandro Rinaudo,28.0,23-29,Defender,SSC Napoli,Loan,in,0.0,Serie A,2011,2011/2012
12972,Novara Calcio 1908,6269,Ivan Radovanovic,22.0,15-22,Midfielder,Atalanta,Loan,in,0.0,Serie A,2011,2011/2012
12973,Novara Calcio 1908,6269,Andrea Mazzarani,21.0,15-22,Midfielder,Udinese Calcio,Loan,in,0.0,Serie A,2011,2011/2012
12974,Novara Calcio 1908,6269,Santiago García,23.0,23-29,Defender,US Palermo,Loan,in,0.0,Serie A,2011,2011/2012
12975,Novara Calcio 1908,6269,Daniel Jensen,32.0,30+,Midfielder,Without Club,-,in,0.0,Serie A,2011,2011/2012
12976,Novara Calcio 1908,6269,Nicolò Bianchi,19.0,15-22,Midfielder,Foggia,"End of loanDec 1, 2011",in,0.0,Serie A,2011,2011/2012
12977,Novara Calcio 1908,6269,Christian Jidayi,24.0,23-29,Defender,Lecco,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12978,Novara Calcio 1908,6269,Mattia Morandi,22.0,15-22,Midfielder,Como,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12979,Novara Calcio 1908,6269,Emanuel Gigliotti,24.0,23-29,Forward,All Boys,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12980,Novara Calcio 1908,6269,Christian Esposito,20.0,15-22,Forward,Pro Vercelli,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12981,Novara Calcio 1908,6269,Francesco Evola,26.0,23-29,Midfielder,Cosenza,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12982,Novara Calcio 1908,6269,Sergio Contessa,21.0,15-22,Defender,Melfi,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12983,Novara Calcio 1908,6269,Alberto Cossentino,22.0,15-22,Defender,Gela,"End of loanJun 30, 2011",in,0.0,Serie A,2011,2011/2012
12984,FC Porto,9773,Danilo,19.0,15-22,Defender,Santos FC,£11.70m,in,11.7,Liga Nos,2011,2011/2012
12985,FC Porto,9773,Alex Sandro,20.0,15-22,Defender,Maldonado,£8.64m,in,8.64,Liga Nos,2011,2011/2012
12986,FC Porto,9773,Eliaquim Mangala,20.0,15-22,Defender,Standard Liège,£6.08m,in,6.08,Liga Nos,2011,2011/2012
12987,FC Porto,9773,Steven Defour,23.0,23-29,Midfielder,Standard Liège,£5.40m,in,5.4,Liga Nos,2011,2011/2012
12988,FC Porto,9773,Kléber,21.0,15-22,Forward,Atlético-MG,£3.20m,in,3.2,Liga Nos,2011,2011/2012
12989,FC Porto,9773,Kelvin,18.0,15-22,Forward,Paraná,£2.73m,in,2.73,Liga Nos,2011,2011/2012
12990,FC Porto,9773,Marc Janko,28.0,23-29,Forward,FC Twente,£2.70m,in,2.7,Liga Nos,2011,2011/2012
12991,FC Porto,9773,Djalma,24.0,23-29,Forward,Marítimo,Free Transfer,in,0.0,Liga Nos,2011,2011/2012
12992,FC Porto,9773,Lucho González,31.0,30+,Midfielder,Marseille,Free Transfer,in,0.0,Liga Nos,2011,2011/2012
12993,FC Porto,9773,Rafael Bracali,30.0,30+,Defender,Nacional,Free Transfer,in,0.0,Liga Nos,2011,2011/2012
12994,FC Porto,9773,Danilo,20.0,15-22,Defender,Santos FC,"End of loanDec 31, 2011",in,0.0,Liga Nos,2011,2011/2012
12995,FC Porto,9773,David Bruno,19.0,15-22,Defender,FC Porto U19,-,in,0.0,Liga Nos,2011,2011/2012
12996,FC Porto,9773,Sebastián Prediger,25.0,23-29,Midfielder,Colón,"End of loanDec 1, 2011",in,0.0,Liga Nos,2011,2011/2012
12997,FC Porto,9773,Sérgio Oliveira,19.0,15-22,Midfielder,KV Mechelen,"End of loanDec 1, 2011",in,0.0,Liga Nos,2011,2011/2012
12998,FC Porto,9773,Christian Atsu,19.0,15-22,Forward,FC Porto U19,-,in,0.0,Liga Nos,2011,2011/2012
12999,FC Porto,9773,William Soares,22.0,15-22,Midfielder,Recr. Huelva,"End of loanDec 1, 2011",in,0.0,Liga Nos,2011,2011/2012
13000,FC Porto,9773,Pedro Moreira,22.0,15-22,Midfielder,Portimonense,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13001,FC Porto,9773,Ricardo Dias,20.0,15-22,Midfielder,Santa Clara,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13002,FC Porto,9773,Bura,22.0,15-22,Defender,Paços Ferreira,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13003,FC Porto,9773,Rui Pedro,22.0,15-22,Midfielder,Leixões,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13004,FC Porto,9773,Hugo Ventura,23.0,23-29,Defender,Portimonense,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13005,FC Porto,9773,Miguel Lopes,24.0,23-29,Defender,Real Betis,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13006,FC Porto,9773,Josué,20.0,15-22,Midfielder,VVV-Venlo,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13007,FC Porto,9773,Juan Iturbe,18.0,15-22,Forward,Cerro Porteño,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13008,FC Porto,9773,Ivo Pinto,21.0,15-22,Defender,Covilhã,"End of loanJun 1, 2011",in,0.0,Liga Nos,2011,2011/2012
13009,FC Porto,9773,Orlando Sá,23.0,23-29,Forward,Nacional,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13010,FC Porto,9773,David Addy,21.0,15-22,Defender,Coimbra,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13011,FC Porto,9773,Sérgio Oliveira,19.0,15-22,Midfielder,Beira-Mar,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13012,FC Porto,9773,Jorge Chula,21.0,15-22,Forward,VVV-Venlo,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13013,FC Porto,9773,Tomás Costa,26.0,23-29,Midfielder,CDUC,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13014,FC Porto,9773,Abdoulaye Ba,20.0,15-22,Defender,Covilhã,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13015,FC Porto,9773,Rabiola,21.0,15-22,Forward,Desportivo Aves,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13016,FC Porto,9773,William Soares,22.0,15-22,Midfielder,Portimonense,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13017,FC Porto,9773,André Pinto,21.0,15-22,Defender,Portimonense,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13018,FC Porto,9773,Diogo Viana,21.0,15-22,Midfielder,Desportivo Aves,"End of loanJun 30, 2011",in,0.0,Liga Nos,2011,2011/2012
13019,SL Benfica,9772,Axel Witsel,22.0,15-22,Midfielder,Standard Liège,£8.10m,in,8.1,Liga Nos,2011,2011/2012
13020,SL Benfica,9772,Ezequiel Garay,24.0,23-29,Defender,Real Madrid,£4.95m,in,4.95,Liga Nos,2011,2011/2012
13021,SL Benfica,9772,Bruno César,22.0,15-22,Midfielder,Corinthians,£4.95m,in,4.95,Liga Nos,2011,2011/2012
13022,SL Benfica,9772,Nemanja Matic,22.0,15-22,Midfielder,Chelsea,£4.50m,in,4.5,Liga Nos,2011,2011/2012
13023,SL Benfica,9772,Enzo Pérez,25.0,23-29,Midfielder,Estudiantes,£2.16m,in,2.16,Liga Nos,2011,2011/2012
13024,SL Benfica,9772,Émerson Conceição,25.0,23-29,Defender,LOSC Lille,£1.80m,in,1.8,Liga Nos,2011,2011/2012
13025,SL Benfica,9772,Lorenzo Melgarejo,20.0,15-22,Forward,Independiente,£684k,in,0.684,Liga Nos,2011,2011/2012
13026,SL Benfica,9772,Mika,20.0,15-22,Defender,Leiria,£450k,in,0.45,Liga Nos,2011,2011/2012
